2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
44841036.666666664,60008833.164226696,47844973.009446695,47047392.9457448,47380279.96070727,47396739.737991266,48687062.759140596,50064805.694842406,46501133.818808235,48432286.25640164,46747310.9444799,46376778.66708931,46514125.21835065,48945562.4872162,46326026.0798696
47314808.333333336,46858873.74981882,45189462.43814665,48296524.646747924,48057413.55599214,50354002.62008733,47460338.296268374,47122019.16189112,50368932.738235064,46582390.22752078,46797737.71537971,49029629.22577066,47244338.51245748,49960941.91041113,47636255.908720456
47896035.0,46181388.607044496,46446310.166441746,45599682.88210549,47041955.795677796,48557289.95633188,53427524.500565395,48950529.19054441,47116592.279382974,48002558.13953488,48122414.64582004,50240055.471907444,47100723.54509515,47811030.88566169,45535338.22330888
49275905.0,53697448.9056385,48996409.13180387,46450552.25973465,47386013.75245579,48072004.36681223,51551622.691292875,46270334.88538682,46039144.93774959,45090127.74746033,47589599.55328654,46378421.42800539,45601740.369587205,49134787.27756187,46399083.94458028
45114833.333333336,47562294.535439916,46051405.892937474,48116422.17667997,46994883.10412574,47752365.06550218,47556205.239351675,48115231.91260745,47869569.33677864,49350052.05272437,47936119.97447351,53139687.77240669,47405548.40489105,53981898.13867867,49197090.46454768
47923080.0,45586332.80185534,45614482.681061625,45777052.09793981,56103410.609037325,45972778.16593886,47746985.48812665,46817259.133237824,47979307.806749664,47760111.66148938,49344917.8366305,50167075.83802203,47663982.71582238,47097112.90652485,50867480.03259984
47746501.666666664,48502758.370778374,49824060.95366622,48085762.053715885,45695139.4891945,47133652.40174673,47213215.22804373,46864339.29083095,46784174.301151045,46139130.21576694,47617762.44416082,48889949.28282748,49630106.20575526,48706404.17263244,52038176.0391198
46725580.0,48507261.922017686,47341083.13090418,49966341.2792579,47553638.50687623,48772653.27510917,45593325.48058801,50834289.04011461,47826048.07767598,47634824.11216523,46824137.683471605,50098897.69395356,46323371.33400754,45980034.771937,44656847.59576202
50887518.333333336,52035547.18075083,49480689.3837157,46975726.458850175,46862751.47347741,48059719.650655024,47334150.96117603,46607956.66189112,48641158.87557748,48003008.14373268,45742586.94958519,47079692.52714161,54189350.923968,48235599.30456126,53507497.96251019
47516033.333333336,46160718.944774605,45840276.65317139,51202562.959767014,47867274.066797644,47222087.33624454,46625794.383716546,49281318.94699141,46359177.04173518,46357548.48459407,46225408.42373963,48297289.801093586,52536012.68732187,47135381.468602985,50678185.819070905
45179386.666666664,47161053.77590955,50115310.391363025,48684221.766799696,47146659.292730846,46891507.42358079,47291938.371654734,46808317.51432665,47153658.28830945,46994055.914700694,49505743.458838545,45117291.38600523,45413662.77466213,46552230.64021272,46283589.24205379
46366000.2,47286164.66154515,48764944.894287,48928961.27710064,47110628.68369351,48290030.56768559,46405624.76441764,47046821.275071636,48449426.82640357,48261017.54680547,48706329.770261645,46526731.9121959,46818897.67399099,46987084.27081203,46521390.38304809
46754176.666666664,56374768.80707349,47076911.8308592,46548991.47880488,46542411.5913556,46098245.51965065,46860759.51752733,47322121.23925501,46532711.6122465,47310405.50751406,52980000.0,47328171.8044219,47773212.282798566,47898707.30210677,46515320.29339853
47366048.333333336,45963130.88853457,46457481.33153396,47103009.38410096,45741034.38113949,49458209.6069869,48538275.53712778,47006018.08739255,48351914.49377496,46868095.03819998,47540779.355456285,51290468.34138997,46559813.36765652,49613281.857230514,47948330.88834556
45342273.333333336,46563555.58776634,47249390.46333783,48443576.744687736,47451317.28880157,46637074.23580786,47957348.28496042,49065207.73638968,48644630.02114165,47847050.625472255,46078481.17421825,45936063.079483315,49942448.28537281,48914195.13192882,45483132.84433578
46954028.333333336,48308260.849398464,47430861.448493026,47043887.39078848,47396665.02946955,47602011.35371179,49628517.71579344,49232139.50573066,47609507.571842454,46488414.91058685,46486298.659859605,49093137.427688405,49125153.99466765,49234748.41480876,49465348.00325999
46981366.666666664,47134187.56341499,47160260.90868196,46654016.82666379,46906793.71316306,46908355.45851529,46725545.608744815,45507863.001432665,48514101.47991543,47175149.86147259,48516516.4326739,48390569.775735006,46826714.16750942,45134179.79136838,47837387.123064384
46231448.333333336,47424599.21727787,48513631.354026094,49132651.40761515,47221961.68958743,49324175.54585153,46873594.04447795,47734989.36246418,48962300.524626106,45977826.37897742,47393389.43841736,48726523.813297406,47573001.04808311,46390232.15381469,44813779.951100245
49174525.0,48464322.365560226,51848667.47638327,46073560.565203324,46019943.41846758,47948821.83406114,46842667.73464003,47389384.8495702,51044395.20789288,47499008.47955671,45784328.334396936,48058138.838259764,47427309.92001471,50776701.779505014,48287437.652811736
48113933.333333336,46363357.00826207,47722479.75708502,48810212.49056197,48302438.11394892,53224671.615720525,47971619.86430456,45542439.219197705,47721356.19763527,48435351.355889514,49909468.73005743,49310835.2484349,46036151.51236554,48356875.7619145,46588430.317848414
48169758.333333336,46924434.20785621,47923644.84930275,47729742.20688167,47112160.11787819,48658242.794759825,47520814.17263475,46471078.08022922,49269130.84331689,51470578.456888594,47533276.16464582,47013232.55408511,48496351.12622966,47837624.25853958,47577872.8606357
47123190.0,47105652.99318742,45925522.94197031,46267981.878977455,45886125.736738704,47247617.46724891,48335028.26988315,49187724.85673352,47273789.836347975,47723364.21794979,47801637.683471605,46619381.09200412,46674268.64025007,50975848.96706893,46555126.32436838
56478695.0,47694274.53254095,50680563.42780027,47583507.71222091,48032628.68369351,46500785.15283843,49074399.736147754,47152057.66475645,47520827.656409055,47822059.675929815,46826417.517549455,47478309.69173469,46027178.44994024,48226732.460625894,45440099.690301545
47085821.666666664,49699770.981301636,49184515.60953666,48237170.74749218,46132049.115913555,47438809.6069869,46032141.91481342,47097485.673352435,46508354.08347036,46762164.38586181,47213658.58328015,45838251.84245978,46612485.06021881,46085411.12701984,47902751.426242866
44398241.666666664,44175310.91462531,47789802.06927575,45917561.2123827,48463854.61689588,46317535.37117904,47092866.83000377,47745898.1017192,46520999.13867356,48299534.88372093,47514293.23548181,47938216.18194786,50715701.93987313,49589204.33626509,48395077.42461288
48035120.0,47616393.680243514,48583159.01934323,48830956.746845,49991022.593320236,46178536.593886465,46440703.128533736,47561755.90974212,46895810.132331066,48870900.847955674,47248379.86598596,47061635.62881369,48711884.71085777,46535867.25301698,44922692.74653627
46674360.0,48575822.58298304,48065553.30634278,47509238.485600255,49732331.04125737,48305186.026200876,46718777.79871843,46586044.949856736,48282334.97768381,47523838.46864243,51325467.45373325,52212382.91465251,48019427.231773466,46112725.5062385,46181072.534637325
47388086.666666664,45080027.54022322,46930581.6014395,47561729.04756768,46998239.09626719,47628252.40174673,52032416.132679984,47995049.247851,48134889.98512255,45637982.53715053,46825310.306317806,47606457.72248197,46413407.18948239,47463734.915115565,47179845.15077425
47998060.0,46285766.053051166,47040268.780926675,46795687.62808759,47214218.19253438,47471144.97816594,46193986.053524315,46718190.36532951,46184312.89640592,49098655.864327095,47446435.86470964,46270423.96386401,48376855.750666544,47322212.10881571,46266956.80521598
50536430.0,47380148.02145238,45572442.645074226,47343987.83302772,48902423.37917485,49099547.59825327,48904792.68752356,49643278.11604585,51537906.97674418,51547301.65393334,48788909.54052329,46042867.89761471,48769161.53351108,48055807.93618327,46974826.40586797
48928006.86666667,45384171.61907523,47876948.94287,49580875.84942293,46860726.91552063,47868967.68558952,47124602.336977005,47468725.823782235,47013101.55821784,47086181.68079926,47657085.19463944,46611660.98739995,47098292.7277742,47192079.15729188,45136265.88427058
47338850.0,46647631.540803015,50540771.479982,47148179.26868731,44929569.74459725,49559615.72052402,46381510.55408971,47794578.259312324,55032583.97932816,47872593.40105785,47367276.64326739,48430842.38053729,48424088.44350465,47497671.30292493,48225320.29339853
46998526.666666664,48926638.64328164,46745131.578947365,46957844.892676085,48679916.50294696,48712207.86026201,46636355.069732375,45985422.63610315,48210041.500274055,47956657.71135925,49802470.48500319,45405612.96457723,49188992.36921945,48102535.283289015,45008521.597392015
48316215.0,46011305.98637484,45893526.765632026,47140640.70758279,46536658.15324165,46477295.19650655,46593689.219751224,46559289.93553009,46740357.05896171,49267033.83427084,47500754.62667517,46765141.58015691,47113186.54040636,47948843.32174269,50779442.54278728
47694743.333333336,44924574.57602551,47768436.79712101,47598511.48743393,47959394.02750491,45859871.09170306,45983876.74330946,45723501.96991404,48290635.0324955,48800973.88968181,48487241.54435226,49191342.42016008,45972964.05258803,46229155.24647167,46327722.90138549
48085378.333333336,46537872.15538484,47091820.87269456,46368444.61223169,48726100.19646365,48467491.1790393,48684234.94157557,51274513.78939828,45560790.16521807,47248732.26429351,47933137.36439055,48759977.81123702,49176563.3906408,48076002.24994887,48452154.84922575
49479716.666666664,46698062.617770694,46841204.45344129,47133063.31571567,48000168.95874263,47566250.65502183,48346462.49528835,45580899.89255014,48030250.56769243,49351592.8469482,47619263.720485,47140741.83374277,47828172.657901995,48700067.62119043,53346169.5191524
46009786.666666664,48807635.889259316,48244773.95411606,46803273.64901305,47720009.82318271,46778564.19213974,49870277.987184316,46509343.66045845,49678676.689374365,47880701.972966164,48335394.86279515,44974080.35502021,46884777.97186724,51169246.26713029,47824482.47758761
46344500.0,48098879.547760546,47571945.56905083,47690417.60327904,48088904.87229863,46118368.55895197,47447264.41764041,53487875.179083094,47367819.27805184,46976729.91352531,45854034.77983408,47975469.530073695,47089064.999540314,49729749.437512785,47584596.57701711
47583218.333333336,46677522.82939556,46667957.84975259,46654417.12868083,48734690.569744594,48931135.37117904,47407495.28835281,47184049.068767905,49174034.13984809,47010218.38636555,47012397.989789404,46693723.749900945,46872759.03282155,48341602.57721415,47703422.982885085
46286650.0,44756225.539933324,49633775.303643726,47446463.164707154,51164269.155206285,47826445.51965065,47288671.31549189,49176410.27936963,47915156.21329575,46520511.29208295,48648454.94575622,45083978.12821935,48775200.88259631,48074756.59644099,44960875.30562347
48116145.0,48385134.077402525,47654983.13090418,44462526.156833135,47573908.64440078,47461434.16593886,50563203.92009047,45851929.62034384,47390070.4721635,47382188.73310386,46908492.34205488,47867496.63206276,55260671.25126413,47193212.436081,47475721.27139364
48082846.666666664,47322001.73938252,46037341.43049932,47506469.63650092,48356319.253438115,47445232.31441048,46903415.00188466,49506919.77077364,46129400.20358625,47772544.840903364,48579846.84109764,46552175.29122751,50183501.884710856,47360443.85354878,44761129.584352076
45480651.666666664,46632458.32729381,47712421.27755286,47351122.856218316,47810699.41060904,46198902.183406115,49357647.94572183,47405597.24212034,49404093.64967504,49383858.752413735,47121121.56987875,51583651.63642127,45756159.01443413,46186596.44098998,46982004.88997555
49668283.53333333,47540608.783881724,45960466.71165092,48335870.99557761,47079373.28094303,46941158.951965064,46693970.9762533,49074056.23209169,48363138.360347666,47191271.09394677,53886538.86407147,47394623.979713134,49223550.611381814,50099851.09429331,50110255.908720456
46468570.0,48428778.08378026,47134039.58614485,47750046.38118865,45954037.3280943,45933206.11353712,49352535.01696193,47235096.70487106,48400597.447341636,45782927.54596592,48516267.549457565,46357593.311672874,49972680.88627379,47918947.63755369,46870412.38793806
52480588.333333336,49632324.97463401,47437971.21007647,47790071.18973142,46496721.021611005,47862785.15283843,47921474.18017339,47330833.63180516,46331420.40560645,46614643.60675006,46383634.333120614,48655269.03875109,46248572.216603845,48653408.67253017,46820264.05867971
47768216.666666664,49655645.745760255,46278677.642825015,47741708.68298997,48070383.10412574,50460481.22270742,47800557.293629855,46837485.673352435,47736575.83587816,46120519.68768366,46518048.021697514,48903665.10817022,47371972.97048818,47806568.82798118,45513039.93480033
46039405.266666666,46165790.69430352,48028984.48043185,48196587.336856864,47074467.583497055,46432970.305676855,47159433.66000754,48658750.89541547,47651755.53989507,46729867.34950886,45967599.01084875,48571142.721293285,45156888.84802795,48041787.68664349,47272568.86715566
50148565.0,47527477.89534715,46947005.17318939,45597175.06202136,47695645.38310412,46152582.53275109,47453316.99962307,47076305.51575931,51765194.894683264,49503836.78952229,46498218.05998724,49245731.83295032,50201452.60641721,47419679.03456739,49543240.42379788
